identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity,ElectricalOutput
7711,12/19/2016 17:00,18.85,41.1,1001.95,61.75,462.4
7712,12/19/2016 18:00,29.83,62.66,1007.98,47.07,438.71
7713,12/19/2016 19:00,27.63,71.98,1005.45,82.88,426
7714,12/19/2016 20:00,17.7,49.21,1015.16,67.91,455.97
7715,12/19/2016 21:00,22.69,48.14,1013.7,62.05,448.52
7716,12/19/2016 22:00,10.56,39.13,1010.19,87.12,463.14
7717,12/19/2016 23:00,14.86,44.85,1016.19,67.43,468.87
7718,12/20/2016 0:00,27.24,44.89,1009.61,51.89,442.84
7719,12/20/2016 1:00,22.74,61.87,1009.66,55.03,444.59
7720,12/20/2016 2:00,25.31,61.5,1009.31,63.31,437.03
7721,12/20/2016 3:00,29.13,68.3,1014.96,37.08,437.25
7722,12/20/2016 4:00,8.42,43.14,1011.62,80.32,483.49
7723,12/20/2016 5:00,30.76,73.17,1009.89,50.43,430.98
7724,12/20/2016 6:00,28.46,49.16,1004.61,38.1,438.02
7725,12/20/2016 7:00,18.15,41.67,1012.75,52.69,464.44
7726,12/20/2016 8:00,28.71,71.64,1005.21,71.11,432.05
7727,12/20/2016 9:00,9.65,44.68,1022.9,98.08,476.71
7728,12/20/2016 10:00,7.28,38.56,1018.96,67.98,485.57
7729,12/20/2016 11:00,16.26,44.89,1010.48,86.57,456.86
7730,12/20/2016 12:00,25.86,60.32,1015.91,53.37,446.58
7731,12/20/2016 13:00,11.6,39.96,1011.65,80.79,473.22
7732,12/20/2016 14:00,21.43,63.47,1011.95,94.47,448.17
7733,12/20/2016 15:00,28,74.22,1008.68,66,433.94
7734,12/20/2016 16:00,28.83,72.43,1006.69,67.04,428.85
7735,12/20/2016 17:00,12.42,43.14,1015.88,79.48,471.1
7736,12/20/2016 18:00,33.37,71.37,1003.75,45.26,432.67
7737,12/20/2016 19:00,7.41,40.81,1026.15,88.96,488.48
7738,12/20/2016 20:00,14.54,42.77,1019.61,81.82,466.37
7739,12/20/2016 21:00,26.63,61.47,1008.18,69,444.16
7740,12/20/2016 22:00,29.87,69.13,1001.08,72.75,426.47
7741,12/20/2016 23:00,14.97,42.28,1007.31,79.25,466.62
7742,12/21/2016 0:00,34.62,69.05,1000.68,38.35,425.41
7743,12/21/2016 1:00,32.11,78.05,1010.36,58.78,431.31
7744,12/21/2016 2:00,4.69,39.42,1024.58,79.35,486.34
7745,12/21/2016 3:00,17.1,48.98,1016.48,85.63,454.43
7746,12/21/2016 4:00,13.77,42.86,1012.86,88.83,471.94
7747,12/21/2016 5:00,21.75,59.8,1016.65,72.94,453.17
7748,12/21/2016 6:00,24.98,58.05,1011.69,69.97,447.15
7749,12/21/2016 7:00,26.48,73.06,1008.07,90.73,433.31
7750,12/21/2016 8:00,13.78,40,1018.38,68.67,458.74
7751,12/21/2016 9:00,5.54,41.38,1020.47,82.91,490.07
7752,12/21/2016 10:00,22.07,69.94,1011.18,80.86,440.09
7753,12/21/2016 11:00,30.45,43.21,1011.35,63.59,438.68
7754,12/21/2016 12:00,21.79,61.45,1011.11,91.78,446.99
7755,12/21/2016 13:00,15.81,54.3,1017.8,68.45,461.63
7756,12/21/2016 14:00,6.86,38.08,1019.62,77.37,486.92
7757,12/21/2016 15:00,10.23,43.72,1011.18,97.93,471.61
7758,12/21/2016 16:00,22.09,65.59,1015.54,72.44,447.28
7759,12/21/2016 17:00,28.37,75.6,1017.48,55.19,439.25
7760,12/21/2016 18:00,10.07,40.92,1021.43,97.15,467.01
7761,12/21/2016 19:00,26.02,59.57,1011.16,76.93,446.5
7762,12/21/2016 20:00,25.96,60.95,1014.52,50.03,444.19
7763,12/21/2016 21:00,11.3,25.36,1008.66,96.18,471.19
7764,12/21/2016 22:00,15.12,41.04,1025.95,69.67,460.58
7765,12/21/2016 23:00,15.08,37.85,1009.85,85.9,465.58
7766,12/22/2016 0:00,32.95,67.9,1005.88,45.15,425.89
7767,12/22/2016 1:00,23.8,48.6,1002.43,67.32,440.89
7768,12/22/2016 2:00,6.86,41.38,1021.35,90.78,487.49
7769,12/22/2016 3:00,17.3,58.59,1015.52,87.17,454.88
7770,12/22/2016 4:00,26.85,75.6,1017.43,74.55,433.48
7771,12/22/2016 5:00,26.82,60.96,1012.25,57.41,449.81
7772,12/22/2016 6:00,7.87,41.17,1020.33,77.77,486.2
7773,12/22/2016 7:00,15.58,40.66,1016.34,87.42,460.61
7774,12/22/2016 8:00,24.39,60.84,1018.5,61.73,442.72
7775,12/22/2016 9:00,11.93,41.38,1021.76,57.63,473.88
7776,12/22/2016 10:00,6.67,36.08,1022.31,83.51,486.52
7777,12/22/2016 11:00,29.45,68.84,1011.64,59.7,438.41
7778,12/22/2016 12:00,22.26,60.77,1018.26,85.94,442.58
7779,12/22/2016 13:00,25.64,47.01,1014.81,62.29,454.48
7780,12/22/2016 14:00,22.46,58.33,1013.21,68.68,445.9
7781,12/22/2016 15:00,24.12,51.43,1006.55,83.77,441.49
7782,12/22/2016 16:00,31.85,68.3,1014.76,47.06,428.72
7783,12/22/2016 17:00,25.63,58.86,1014.86,52.75,443.84
7784,12/22/2016 18:00,17.09,42.42,1009.03,72.01,464.11
7785,12/22/2016 19:00,26.22,69.89,1015.46,76.63,433.61
7786,12/22/2016 20:00,8.26,39.42,1025.89,70.53,474.72
7787,12/22/2016 21:00,23.2,73.17,1012,89.92,438.64
7788,12/22/2016 22:00,20.92,63.86,1020.49,72.98,449.09
7789,12/22/2016 23:00,6.67,39.37,1019.99,75.61,486.84
7790,12/23/2016 0:00,29.6,71.94,1007.07,62.65,429.02
7791,12/23/2016 1:00,23.27,67.9,1006.17,71.01,447.25
7792,12/23/2016 2:00,28.43,63.31,1013.44,49.99,432.62
7793,12/23/2016 3:00,13.84,42.18,1015.74,79.76,468.66
7794,12/23/2016 4:00,11.42,40.35,1011.55,82.71,478.7
7795,12/23/2016 5:00,23.66,69.51,1012.9,52.59,435.39
7796,12/23/2016 6:00,26.09,70.4,1007.41,85.37,432.52
7797,12/23/2016 7:00,18.5,47.03,1013.97,93.6,460.08
7798,12/23/2016 8:00,16.28,42.99,1007.5,77.27,464.13
7799,12/23/2016 9:00,8.61,41.04,1024.81,95.6,473.62
7800,12/23/2016 10:00,26.11,62.44,1010.68,72.59,438.87
7801,12/23/2016 11:00,5,40.64,1021.05,94.84,485.27
7802,12/23/2016 12:00,22.95,63.94,1013.91,81.52,438.33
7803,12/23/2016 13:00,15.92,39.16,1006.59,71.32,460.45
7804,12/23/2016 14:00,23.07,65.27,1013.24,58.38,443.42
7805,12/23/2016 15:00,26.42,59.54,1007.02,76.28,438.5
7806,12/23/2016 16:00,11.64,38.25,1013.33,85.79,472.34
7807,12/23/2016 17:00,17.11,49.78,1007.25,100.09,453.22
7808,12/23/2016 18:00,7.17,41.92,1031.97,83.86,485.08
7809,12/23/2016 19:00,27.52,66.48,1004.99,52.54,429.67
7810,12/23/2016 20:00,8.25,43.14,1011.3,87.1,479.95
7811,12/23/2016 21:00,24.49,59.87,1018.4,59.95,444.54
7812,12/23/2016 22:00,28.19,71.97,1008.85,84.67,438.8
7813,12/23/2016 23:00,17.76,40.55,1002.82,73.77,461.8
7814,12/24/2016 0:00,20.9,67.71,1007.16,59.02,446.57
7815,12/24/2016 1:00,22.31,61.45,1009.25,98.56,437.05
7816,12/24/2016 2:00,8.88,41.54,1019.05,80.77,484.99
7817,12/24/2016 3:00,20.01,52.9,1018.05,58.88,455.57
7818,12/24/2016 4:00,23.36,59.15,1013.71,86.64,442.53
7819,12/24/2016 5:00,25.54,61.08,1013.14,71.15,447.06
7820,12/24/2016 6:00,24.5,58.66,1011.54,57.92,451.03
7821,12/24/2016 7:00,12.68,43.7,1016.07,86.89,471.8
7822,12/24/2016 8:00,11.52,39.18,1023.43,83.29,474.35
7823,12/24/2016 9:00,28.08,64.44,1013.02,64.34,440.26
7824,12/24/2016 10:00,28.66,74.93,1014.04,51.26,440.79
7825,12/24/2016 11:00,30.02,69.04,1009.68,56.01,440.49
7826,12/24/2016 12:00,9.53,40.62,1015.57,75.49,469.9
7827,12/24/2016 13:00,18.58,63.78,1016.24,78.74,453.96
7828,12/24/2016 14:00,8.91,40.11,1022.87,78.39,475.43
7829,12/24/2016 15:00,26.44,59.15,1013.35,60.71,439.65
7830,12/24/2016 16:00,23.86,73.5,1011.34,87.32,438.62
7831,12/24/2016 17:00,30.02,73.5,1010.52,44.91,429.84
7832,12/24/2016 18:00,12.17,49.83,1008.05,96.44,469.52
7833,12/24/2016 19:00,25.58,61.08,1013.37,71.27,446.32
7834,12/24/2016 20:00,12.73,40.27,1005.68,68.77,475.61
7835,12/24/2016 21:00,10.74,44.85,1014.25,71.61,476.83
7836,12/24/2016 22:00,15.25,46.36,1019.69,95.83,461.68
7837,12/24/2016 23:00,27.35,77.95,1012.14,74.14,431.72
7838,12/25/2016 0:00,30.28,67.22,1014.39,53.32,447.67
7839,12/25/2016 1:00,24.88,51.43,1011.28,67.38,441.03
7840,12/25/2016 2:00,33.74,69.98,1012.51,43.3,425.35
7841,12/25/2016 3:00,32.57,65.74,1011.03,46.27,440.56
7842,12/25/2016 4:00,27.54,68.27,1008.12,56.42,433
7843,12/25/2016 5:00,16.09,44.71,1017.86,42.74,464.95
7844,12/25/2016 6:00,23.86,52.84,1006.56,48.94,444.66
7845,12/25/2016 7:00,27.78,70.8,1009.81,79.57,431.44
7846,12/25/2016 8:00,24.11,68.63,1014.34,45.28,448.45
7847,12/25/2016 9:00,6.39,35.57,1025.53,77.23,487.69
7848,12/25/2016 10:00,14.16,39.28,1015.63,77.29,471.27
7849,12/25/2016 11:00,13.43,43.56,1013.02,66.36,472.94
7850,12/25/2016 12:00,20.11,42.04,1010.79,60.31,464.13
7851,12/25/2016 13:00,7.32,39.42,1026.15,76.51,476.12
7852,12/25/2016 14:00,13.71,45.08,1023.35,82.93,468.43
7853,12/25/2016 15:00,21.49,68.28,1004.68,80.64,438
7854,12/25/2016 16:00,15.25,39.58,1012.1,73.05,466.21
7855,12/25/2016 17:00,19.81,56.65,1020.62,67.99,457.72
7856,12/25/2016 18:00,25.71,71.73,1009.72,75.29,434.16
7857,12/25/2016 19:00,9,36.3,1027.11,75.89,480.31
7858,12/25/2016 20:00,28.85,57.19,1008.2,58.4,436.8
7859,12/25/2016 21:00,14.66,40.73,1017.45,88.57,459.23
7860,12/25/2016 22:00,21.94,57.5,1014.64,78.52,451.1
7861,12/25/2016 23:00,26.48,66.54,1011.61,51.9,438.87
7862,12/26/2016 0:00,24.08,49.3,1003.23,70.42,443.46
7863,12/26/2016 1:00,25.95,63.47,1011.77,66.22,445.5
7864,12/26/2016 2:00,19.76,62.1,1020.07,73.55,450.44
7865,12/26/2016 3:00,5.07,40.07,1019.32,66.17,494.87
7866,12/26/2016 4:00,5.62,41.38,1020.91,86.21,490.83
7867,12/26/2016 5:00,6.8,37.8,1021.09,70.02,485.96
7868,12/26/2016 6:00,24.77,57.17,1010.66,73,441.12
7869,12/26/2016 7:00,18.59,44.63,1003.99,86.22,459.65
7870,12/26/2016 8:00,11.17,44.77,1018.2,79.6,470.85
7871,12/26/2016 9:00,25.87,47.01,1014.67,61.87,452.32
7872,12/26/2016 10:00,15.46,37.64,1014.57,87.53,462.96
7873,12/26/2016 11:00,22.63,58.41,1013.69,90.32,445.43
7874,12/26/2016 12:00,29.59,74.78,1009.45,55.75,436.77
7875,12/26/2016 13:00,22.25,60.84,1018.07,73.67,443.99
7876,12/26/2016 14:00,31.53,74.99,1003.93,58.29,432.34
7877,12/26/2016 15:00,17.95,49.21,1012.05,59.44,455.1
7878,12/26/2016 16:00,29.45,64.96,1005.52,59.92,433.04
7879,12/26/2016 17:00,31.31,64.44,1014.24,51.08,438.14
7880,12/26/2016 18:00,8.41,40.67,1019.97,69.2,489.25
7881,12/26/2016 19:00,22.85,60.08,1018.05,67.12,452.5
7882,12/26/2016 20:00,16.02,39.54,1007.73,72.81,466.15
7883,12/26/2016 21:00,15.12,43.79,1016.37,75.62,470.11
7884,12/26/2016 22:00,14.47,48.79,1017.05,69.87,466.25
7885,12/26/2016 23:00,12.1,41.17,1013.72,75.61,478.1
7886,12/27/2016 0:00,15.38,43.99,1022.42,83.41,462.48
7887,12/27/2016 1:00,22.16,65.48,1017.22,70.51,446
7888,12/27/2016 2:00,26.31,72.39,1001.16,88.43,434.53
7889,12/27/2016 3:00,15.14,39.72,1002.96,72.52,460.15
7890,12/27/2016 4:00,26.49,61.86,1012.55,74.24,440.21
7891,12/27/2016 5:00,23.06,56.85,1012.5,64.03,440.03
7892,12/27/2016 6:00,16.21,50.9,1012.46,84.45,462.68
7893,12/27/2016 7:00,8.76,41.82,1033.29,76.5,480.08
7894,12/27/2016 8:00,11.92,40.55,1016.91,100.07,472.45
7895,12/27/2016 9:00,28.64,73.4,1011.48,52.84,441.32
7896,12/27/2016 10:00,17.95,59.15,1012.73,84.27,449.14
7897,12/27/2016 11:00,33.82,73.03,1013.49,42.17,439.3
7898,12/27/2016 12:00,5.82,40.78,1024.82,96.01,470.02
7899,12/27/2016 13:00,20.41,48.06,1012.62,76.21,451.26
7900,12/27/2016 14:00,31.23,72.58,1006.61,60.8,427.58
7901,12/27/2016 15:00,6.58,40.07,1014.22,55.44,493.72
7902,12/27/2016 16:00,13.1,41.48,1009,87.41,460.34
7903,12/27/2016 17:00,20.13,40.33,1005.31,85.42,460.09
7904,12/27/2016 18:00,29.12,74.87,1009.85,62.51,435.51
7905,12/27/2016 19:00,19.57,68.61,1011.13,96.4,448.73
7906,12/27/2016 20:00,25.38,72.24,1010.76,89.64,432.3
7907,12/27/2016 21:00,12.56,41.4,1019.23,74.26,472.54
7908,12/27/2016 22:00,28.25,57.19,1007.99,67.9,436.99
7909,12/27/2016 23:00,27.24,77.17,1009.37,81.51,439.12
7910,12/28/2016 0:00,16.41,44.92,1024.27,84.16,462.12
7911,12/28/2016 1:00,26.1,63.56,1013.12,61,442.75
7912,12/28/2016 2:00,17.37,41.23,998.79,68.44,461.08
7913,12/28/2016 3:00,31.81,66.44,1011.21,53.55,426.84
7914,12/28/2016 4:00,13.83,45.08,1024.2,80.52,465.5
7915,12/28/2016 5:00,28.43,73.18,1012.52,71.05,427.11
7916,12/28/2016 6:00,12.07,38.25,1012.67,81.66,470.36
7917,12/28/2016 7:00,14.73,58.2,1019.45,82.48,458.56
7918,12/28/2016 8:00,16.65,56.89,1013.52,87.44,452.52
7919,12/28/2016 9:00,22.56,60.29,1018.19,67.53,447.15
7920,12/28/2016 10:00,23.76,61.5,1009.15,68.52,441.16
7921,12/28/2016 11:00,14.72,38.91,1015.17,61.75,468.87
7922,12/28/2016 12:00,22.63,58.49,1010.94,72.7,448.38
7923,12/28/2016 13:00,21.82,58.66,1011.71,64.37,452.16
7924,12/28/2016 14:00,20.88,47.45,1007.5,76.21,449.34
7925,12/28/2016 15:00,18.4,43.96,1012.4,77.81,464.63
7926,12/28/2016 16:00,23.29,65.61,1014.81,70.27,447.67
7927,12/28/2016 17:00,26.65,74.67,1015.73,77.32,435.9
7928,12/28/2016 18:00,24.62,72.43,1007.97,84.36,436.89
7929,12/28/2016 19:00,27.94,69.84,1003.11,70.47,428.67
7930,12/28/2016 20:00,27.96,68.51,1007.26,63.21,432.07
7931,12/28/2016 21:00,25.52,71.73,1009.91,79.55,434.67
7932,12/28/2016 22:00,9.28,41.38,1021.96,72.22,486.18
7933,12/28/2016 23:00,20.5,51.19,1009,91.79,445.35
7934,12/29/2016 0:00,24.38,47.01,1015.17,68.96,454.85
7935,12/29/2016 1:00,25.69,59.54,1004.05,81.69,439.06
7936,12/29/2016 2:00,13.86,44.21,1022.6,83.56,468.3
7937,12/29/2016 3:00,31.44,64.44,1014.04,49.15,437.6
7938,12/29/2016 4:00,26.88,69.51,1012.76,45.03,436.3
7939,12/29/2016 5:00,27.83,69.04,1009.69,63.79,443.24
7940,12/29/2016 6:00,29.66,59.22,1013.25,61.2,441.58
7941,12/29/2016 7:00,11.49,41.54,1020.17,70.91,476.74
7942,12/29/2016 8:00,5.62,41.31,1001.37,89.16,485.6
7943,12/29/2016 9:00,31,71.77,1006.29,48.56,431.07
7944,12/29/2016 10:00,28.18,71.85,1008.78,82.88,427.83
7945,12/29/2016 11:00,5.76,40.07,1013.22,62.99,494.67
7946,12/29/2016 12:00,14.73,36.99,1007.32,90.84,468.23
7947,12/29/2016 13:00,24.91,57.17,1010.88,72.97,446.01
7948,12/29/2016 14:00,25.12,77.95,1009.26,82.95,433.4
7949,12/29/2016 15:00,21.42,56.89,1014.39,84.05,444.86
7950,12/29/2016 16:00,26.06,54.5,1015.52,67.12,451.67
7951,12/29/2016 17:00,21.14,58.98,1009.05,94.36,448.31
7952,12/29/2016 18:00,6.91,39.37,1019.58,71.02,488.2
7953,12/29/2016 19:00,13.97,53.82,1016.81,62.32,465.24
7954,12/29/2016 20:00,14.64,42.77,1017.59,79.6,464.27
7955,12/29/2016 21:00,31.58,66.54,1003.26,54,429.73
7956,12/29/2016 22:00,10.27,41.44,1017.04,77.09,479.3
7957,12/29/2016 23:00,7.94,43.65,1018.75,59.45,479.8
7958,12/30/2016 0:00,9.32,36.3,1027.67,73.25,479.52
7959,12/30/2016 1:00,11.87,41.58,1017.29,90.3,464.77
7960,12/30/2016 2:00,22.58,43.79,1015.66,44.18,460.3
7961,12/30/2016 3:00,19.2,59.21,1017.84,89.56,450.86
7962,12/30/2016 4:00,30.18,68.24,1009.31,64.06,427.38
7963,12/30/2016 5:00,26.27,71.98,1005.72,86.15,427.65
7964,12/30/2016 6:00,19.39,43.14,1012.75,44.21,464.55
7965,12/30/2016 7:00,12.81,44.34,1015.55,90.37,474.03
7966,12/30/2016 8:00,30.93,69.98,1013.33,62.1,432.25
7967,12/30/2016 9:00,20.03,57.19,1007.31,81.69,446.46
7968,12/30/2016 10:00,27.34,71.29,1008.32,56.51,434.94
7969,12/30/2016 11:00,17.7,48.98,1015.79,83.18,454.41
7970,12/30/2016 12:00,20.61,65.61,1014.91,83.82,449.72
7971,12/30/2016 13:00,13.82,40.2,1013.19,90.11,466.99
7972,12/30/2016 14:00,31.77,76.09,1007.4,73.36,431.69
7973,12/30/2016 15:00,26.55,69.45,1013.88,55.39,435.64
7974,12/30/2016 16:00,20.42,62.96,1020.34,84,452.08
7975,12/30/2016 17:00,20.76,59.04,1012.51,85.39,448.92
7976,12/30/2016 18:00,26.08,76.86,1003.3,79.49,436.85
7977,12/30/2016 19:00,22.86,66.48,1003.77,71.22,435.56
7978,12/30/2016 20:00,30.33,70.32,1007.75,52.49,430.1
7979,12/30/2016 21:00,27.22,67.9,1005.73,57.29,441.22
7980,12/30/2016 22:00,25.22,69.88,1007.17,80.26,443.24
7981,12/30/2016 23:00,15.3,38.62,1017.19,70.63,462.65
7982,12/31/2016 0:00,24.01,50.16,1004.22,75.32,443.03
7983,12/31/2016 1:00,8.01,40.62,1015.62,86.43,476.22
7984,12/31/2016 2:00,19.31,44.71,1016.13,30.59,463
7985,12/31/2016 3:00,22.07,70.72,1010.52,82.96,442.88
7986,12/31/2016 4:00,27.31,68.14,1005.73,50.74,437.83
7987,12/31/2016 5:00,19.89,50.78,1008.85,92.97,446.35
7988,12/31/2016 6:00,14.07,46.18,1017.77,87.83,465.05
7989,12/31/2016 7:00,12.07,40.81,1025.63,68.02,475.96
7990,12/31/2016 8:00,31.19,69.68,1012.6,52.06,440.97
7991,12/31/2016 9:00,26.7,62.26,1011,71.64,435.03
7992,12/31/2016 10:00,21.94,58.79,1010.3,88.21,447.52
7993,12/31/2016 11:00,12.19,40.23,1017.76,81.44,474.92
7994,12/31/2016 12:00,13.03,41.26,1022.17,79.79,466.02
7995,12/31/2016 13:00,28.55,74.33,1011.77,73.34,426.48
7996,12/31/2016 14:00,15.73,38.73,1002.48,76.91,466.63
7997,12/31/2016 15:00,16.22,41.35,1000.96,79.59,462.21
7998,12/31/2016 16:00,27.44,47.93,1002.71,59.44,437.76
7999,12/31/2016 17:00,25.51,64.27,1013.28,61.85,444.76
8000,12/31/2016 18:00,19.14,56.65,1020.84,82.97,458.06
8001,12/31/2016 19:00,16.5,44.2,1018.94,63.59,458.3
8002,12/31/2016 20:00,13.78,45.51,1015.56,69.92,468.17
8003,12/31/2016 21:00,13.29,71.14,1019.63,75.09,464.18
8004,12/31/2016 22:00,27.06,77.17,1008.71,90.6,432.2
8005,12/31/2016 23:00,13.67,44.92,1023.6,85.35,467.71
8006,1/1/2017 0:00,14.7,44.9,1021.87,83.9,468.69
8007,1/1/2017 1:00,11.48,37.5,1014.38,69.75,472.9
8008,1/1/2017 2:00,16.95,58.86,1015.96,87.8,453.2
8009,1/1/2017 3:00,22.3,50.78,1008.85,81.27,449.86
8010,1/1/2017 4:00,27.37,70.72,1009.77,67.87,441.9
8011,1/1/2017 5:00,18.61,44.06,1016.91,75.01,452.68
8012,1/1/2017 6:00,27.98,74.87,1010.02,66.44,435.32
8013,1/1/2017 7:00,9.39,39.66,1019.22,75.33,482.16
8014,1/1/2017 8:00,22.19,48.78,1017.84,76.01,446.51
8015,1/1/2017 9:00,25.48,60.29,1017.55,51.22,443.77
8016,1/1/2017 10:00,27.51,71.32,1007.59,80.02,433.16
8017,1/1/2017 11:00,11.37,39.16,1016.54,87.05,480.54
8018,1/1/2017 12:00,8.68,43.14,1011.94,79.06,480.73
8019,1/1/2017 13:00,25.3,59.43,1009.15,58.3,442.5
8020,1/1/2017 14:00,12.82,48.14,1017.47,81.45,467.48
8021,1/1/2017 15:00,20.31,49.69,1011.57,69.03,455.37
8022,1/1/2017 16:00,23,49.5,1014.15,66.68,454.44
8023,1/1/2017 17:00,14.24,45.01,1013.54,88.68,461.64
8024,1/1/2017 18:00,20.17,50.66,1014.38,82.09,454.79
8025,1/1/2017 19:00,7.69,38.06,1020.72,83.47,483.54
8026,1/1/2017 20:00,30.36,69.04,1009.6,58.73,436.72
8027,1/1/2017 21:00,29.12,66.51,1015.69,37.9,432.88
8028,1/1/2017 22:00,27.01,67.98,1006.01,67.98,434.65
8029,1/1/2017 23:00,24.24,72.43,1008.02,86.4,436.6
8030,1/2/2017 0:00,22.49,58.71,1009.75,76.43,443.33
8031,1/2/2017 1:00,23.76,70.32,1012.13,78.84,434.64
8032,1/2/2017 2:00,18.09,43.72,1008.64,74.15,453.02
8033,1/2/2017 3:00,15.96,41.66,1011.93,55.47,466.39
8034,1/2/2017 4:00,25.54,61.08,1013.77,69.64,448.57
8035,1/2/2017 5:00,22.96,70.79,1005.68,93.93,434.47
8036,1/2/2017 6:00,14.76,39.64,1010.37,81.99,465.82
8037,1/2/2017 7:00,16.16,52.05,1013.19,75.37,463.09
8038,1/2/2017 8:00,22.36,59.44,1013.1,84.74,446.75
8039,1/2/2017 9:00,25.79,65.27,1013.26,55.35,440.04
8040,1/2/2017 10:00,18.78,63.09,1019.22,80.2,452.86
8041,1/2/2017 11:00,6.49,36.3,1016.52,69.1,483.43
8042,1/2/2017 12:00,19.4,49.69,1012.89,75.53,455.6
8043,1/2/2017 13:00,6.16,38.5,1012.83,93.68,490.92
8044,1/2/2017 14:00,15.31,41.35,1005.09,95.25,466.5
8045,1/2/2017 15:00,5.74,40.62,1016.31,84.91,481.15
8046,1/2/2017 16:00,30.31,77.24,1008.02,67.84,435.28
8047,1/2/2017 17:00,24.54,72.24,1011.43,74.1,435.08
8048,1/2/2017 18:00,22.97,72.24,1011.15,95.85,437.41
8049,1/2/2017 19:00,22.45,59.87,1018.92,72.73,445.34
8050,1/2/2017 20:00,13.9,41.17,1016.84,72.9,468.96
8051,1/2/2017 21:00,17.78,52.08,1006.9,100.09,453.31
8052,1/2/2017 22:00,9.59,40.11,1026.05,74.27,470.71
8053,1/2/2017 23:00,11.91,44.45,1021.39,84.49,466.52
8054,1/3/2017 0:00,31.26,70.36,1006.49,60.47,438.15
8055,1/3/2017 1:00,23.82,64.15,1020.96,60.11,447.37
8056,1/3/2017 2:00,25.02,69.75,1010.04,91.86,437.87
8057,1/3/2017 3:00,25.47,70.36,1005.79,77.73,437.02
8058,1/3/2017 4:00,27.13,59.54,1004.33,73.27,438.32
8059,1/3/2017 5:00,24.6,48.78,1018.1,73.71,442.23
8060,1/3/2017 6:00,24.95,76.16,1006.2,76.16,437.47
8061,1/3/2017 7:00,7.55,41.04,1027.03,83.32,476.58
8062,1/3/2017 8:00,34.24,74.67,1016.24,25.56,425.58
8063,1/3/2017 9:00,19.94,44.9,1008.52,74.69,459.47
8064,1/3/2017 10:00,27.14,63.13,1013.38,75.68,438.82
8065,1/3/2017 11:00,28.56,74.22,1007.45,69.6,434.54
8066,1/3/2017 12:00,13.05,44.34,1018.47,81.2,473.4
8067,1/3/2017 13:00,26.72,74.87,1010.18,70.74,441.93
8068,1/3/2017 14:00,12.5,43.67,1013.99,90.91,473.26
8069,1/3/2017 15:00,20.62,68.12,1012.33,79.88,447.16
8070,1/3/2017 16:00,16.17,38.01,1022.19,70.99,462.54
8071,1/3/2017 17:00,9.58,38.08,1019.49,67.54,478.5
8072,1/3/2017 18:00,25.42,73.21,1001.91,93.78,432.04
8073,1/3/2017 19:00,30.31,70.36,1006.55,59.92,439.11
8074,1/3/2017 20:00,23.76,51.19,1009.69,70.87,442.9
8075,1/3/2017 21:00,29.42,79.74,1007.24,61.26,437.61
8076,1/3/2017 22:00,8.8,42.32,1017.91,86.8,483.88
8077,1/3/2017 23:00,27.16,72.58,1009.24,90.26,429.59
8078,1/4/2017 0:00,19.75,49.02,1009.38,92.89,446.63
8079,1/4/2017 1:00,30.44,68.84,1010.97,55.34,438.31
8080,1/4/2017 2:00,18.6,41.67,1013.07,64.23,458.91
8081,1/4/2017 3:00,19.65,45.01,1014.18,56.77,451.63
8082,1/4/2017 4:00,15.99,49.21,1015.17,76.4,463.47
8083,1/4/2017 5:00,8.73,41.26,1020.54,91.37,476.42
8084,1/4/2017 6:00,15.99,39.63,1006.09,89.92,464.95
8085,1/4/2017 7:00,5.56,45.87,1006.99,96.48,476.61
8086,1/4/2017 8:00,8.88,39.66,1015.21,88.29,481.45
8087,1/4/2017 9:00,5.42,41.38,1020.77,86.02,491.38
8088,1/4/2017 10:00,8.97,36.24,1013.21,90.77,477.89
8089,1/4/2017 11:00,18.18,61.87,1008.64,66.28,453.1
8090,1/4/2017 12:00,12.87,41.5,1013.51,85.72,469.44
8091,1/4/2017 13:00,14.23,46.18,1017.39,87.29,463.86
8092,1/4/2017 14:00,18.17,66.86,1011.29,78.48,452.77
8093,1/4/2017 15:00,19.73,49.69,1007.78,73.02,454.28
8094,1/4/2017 16:00,25.36,61.41,1011.89,55.64,452.29
8095,1/4/2017 17:00,29.78,73.42,1011.27,52.79,445.58
8096,1/4/2017 18:00,32,58.9,1003.48,51.38,437.81
8097,1/4/2017 19:00,18.64,67.71,1003.84,89.63,442.26
8098,1/4/2017 20:00,13.16,43.71,1024.44,85.68,469.06
8099,1/4/2017 21:00,7.64,40.02,1031.58,71.19,479.43
8100,1/4/2017 22:00,11.87,41.78,1012.97,64.79,470.84
8101,1/4/2017 23:00,20.56,59.14,1016.02,68.59,448.82
8102,1/5/2017 0:00,11.41,39.61,1018.69,69.44,467.19
8103,1/5/2017 1:00,26.11,52.36,1013.9,59.62,453.76
8104,1/5/2017 2:00,19.06,56.65,1020.82,82.14,455.7
8105,1/5/2017 3:00,9.13,40.02,1031.08,74.76,473.47
8106,1/5/2017 4:00,8.44,41.17,1019.9,70.72,486.15
8107,1/5/2017 5:00,14.44,42.32,1015.61,76.85,462.13
8108,1/5/2017 6:00,6.3,39.33,1010.63,94.26,489.95
8109,1/5/2017 7:00,13.47,44.88,1017.56,93.23,476.67
